Date,Status,X,Y,Z,Source,Time,SessionTime,RPM,Speed,nGear,Throttle,Brake,DRS,dt,Speed_ms,dv,G_long,G_lat
2024-03-01 16:19:49.962,OnTrack,4804.91194832665,7586.41220301465,-43.94072569092621,car,0 days 00:33:10.766000,0 days 00:33:14.289000,10744.0,243.0,6,77.0,False,8,0.006,67.5,0.010416444444445006,0.15106402844222883,0.46321035121227083
2024-03-01 16:19:50.162,OnTrack,4924.707714784215,7562.324819306798,-42.104336953742184,car,0 days 00:33:10.966000,0 days 00:33:14.489000,10859.0,243.0,6,83.0,False,8,0.2,67.5,0.0,0.13316203067801902,0.2982488184070128
2024-03-01 16:19:50.256,OnTrack,4987.0,7550.0,-41.0,pos,0 days 00:33:11.060000,0 days 00:33:14.583000,10913.0500736,243.94000128,6,88.64000768,False,8,0.094,67.76111146666666,0.2611114666666623,0.1473403042567823,0.20061136145652203
2024-03-01 16:19:50.362,OnTrack,5057.460243641214,7536.282279797758,-39.412294371870495,car,0 days 00:33:11.166000,0 days 00:33:14.689000,10974.0,245.0,6,95.0,False,8,0.106,68.05555555555556,0.29444408888889484,0.18120939431022626,0.1541548249355021
2024-03-01 16:19:50.455,OnTrack,5121.0,7524.0,-38.0,pos,0 days 00:33:11.259000,0 days 00:33:14.782000,11000.3500544,245.3875008,6,96.937504,False,8,0.093,68.16319466666667,0.10763911111111213,0.22237984597005833,0.14273605341865614
2024-03-01 16:19:50.602,OnTrack,5225.391471517203,7503.841682154248,-36.16250249193783,car,0 days 00:33:11.406000,0 days 00:33:14.929000,11042.0,246.0,6,100.0,False,8,0.147,68.33333333333333,0.17013866666665933,0.25846220436798656,0.15021189148068773
2024-03-01 16:19:50.616,OnTrack,5235.0,7502.0,-36.0,pos,0 days 00:33:11.420000,0 days 00:33:14.943000,11044.858359466667,246.1750016,6,100.0,False,8,0.014,68.38194488888888,0.048611555555552854,0.2626559204052926,0.15679140972510194
2024-03-01 16:19:50.842,OnTrack,5380.855342478005,7474.396360702889,-33.43226522075827,car,0 days 00:33:11.646000,0 days 00:33:15.169000,11091.0,249.0,6,100.0,False,8,0.226,69.16666666666667,0.78472177777779,0.231194028058658,0.05720789378498293
2024-03-01 16:19:50.876,OnTrack,5404.0,7470.0,-33.0,pos,0 days 00:33:11.680000,0 days 00:33:15.203000,11105.28005376,249.17000064,6,99.65999872,False,8,0.034,69.21388906666667,0.047222399999995446,0.17756541388078004,0.10262961732452607
2024-03-01 16:19:51.042,OnTrack,5526.46554702661,7446.540214328197,-30.617955823369883,car,0 days 00:33:11.846000,0 days 00:33:15.369000,11175.0,250.0,6,98.0,False,8,0.166,69.44444444444444,0.23055537777777602,0.08856957039774302,0.15320842723250971
2024-03-01 16:19:51.156,OnTrack,5608.0,7431.0,-29.0,pos,0 days 00:33:11.960000,0 days 00:33:15.483000,11100.5436664,249.6437496,6,78.406228,False,8,0.114,69.345486,-0.0989584444444489,-0.04096398383838422,0.15949446915015414
